"Year","Strata","Report_Group","grpID","Mean","SD","95CIL","95CIU"
2006,1,"Total Summer",2,0.9896,0.0132,0.952,1
2006,1,"Lower Summer",4,0.905,0.0379,0.826,0.976
2006,1,"Tanana Summer",8,0.0839,0.0359,0.014,0.158
2006,1,"Total Fall",9,0.0103,0.0132,0,0.047
2006,1,"Tanana Fall",10,0.0036,0.009,0,0.031
2006,1,"Border US",11,0.0027,0.007,0,0.022
2006,1,"Border CA",12,0.0032,0.0064,0,0.023
2006,1,"Porcupine CA",13,0.0008,0.0032,0,0.01
2006,1,"Mainstem CA",14,0.0024,0.0057,0,0.02
2006,1,"Upper Canada",1,0.0011,0.0029,0,0.01
2006,1,"White UC",3,0.0007,0.0021,0,0.007
2006,1,"Teslin UC",6,0.0004,0.0018,0,0.005
2006,1,"Fall US",15,0.0062,0.0113,0,0.04
2006,1,"Mainstem+Upper CA",16,0.0034,0.0063,0,0.022
2006,1,"Border US+Canada",17,0.0067,0.0098,0,0.034
2006,1,"Total USA",18,0.9957,0.007,0.975,1
2006,1,"Total Canada",19,0.0042,0.007,0,0.024
2006,2,"Total Summer",2,0.8884,0.0447,0.7919,0.964
2006,2,"Lower Summer",4,0.8363,0.056,0.724,0.94
2006,2,"Tanana Summer",8,0.052,0.0418,0,0.143
2006,2,"Total Fall",9,0.1115,0.0447,0.036,0.208
2006,2,"Tanana Fall",10,0.0295,0.0341,0,0.112
2006,2,"Border US",11,0.0284,0.0314,0,0.106
2006,2,"Border CA",12,0.0374,0.0256,0,0.092
2006,2,"Porcupine CA",13,0.0111,0.0183,0,0.061
2006,2,"Mainstem CA",14,0.0263,0.0258,0,0.086
2006,2,"Upper Canada",1,0.016,0.0111,0.001,0.043
2006,2,"White UC",3,0.0155,0.0107,0.001,0.042
2006,2,"Teslin UC",6,0.0006,0.0028,0,0.006
2006,2,"Fall US",15,0.0579,0.0446,0,0.16
2006,2,"Mainstem+Upper CA",16,0.0424,0.0277,0.004,0.105
2006,2,"Border US+Canada",17,0.0819,0.0335,0.027,0.157
2006,2,"Total USA",18,0.9464,0.0276,0.887,0.992
2006,2,"Total Canada",19,0.0535,0.0276,0.008,0.113
2006,3,"Total Summer",2,0.4865,0.0506,0.388,0.587
2006,3,"Lower Summer",4,0.3896,0.0573,0.289,0.509
2006,3,"Tanana Summer",8,0.0968,0.0396,0.028,0.182
2006,3,"Total Fall",9,0.5134,0.0506,0.413,0.612
2006,3,"Tanana Fall",10,0.0044,0.0113,0,0.039
2006,3,"Border US",11,0.4005,0.0725,0.261,0.54
2006,3,"Border CA",12,0.0787,0.0571,0,0.195
2006,3,"Porcupine CA",13,0.0637,0.0545,0,0.171
2006,3,"Mainstem CA",14,0.0151,0.0228,0,0.079
2006,3,"Upper Canada",1,0.0295,0.016,0.006,0.069
2006,3,"White UC",3,0.0261,0.0135,0.006,0.058
2006,3,"Teslin UC",6,0.0034,0.009,0,0.033
2006,3,"Fall US",15,0.4049,0.0728,0.265,0.545
